961,553,55
962,1053,964
965,1149,399
966,1149,402
967,666,688
969,1154,881
970,1154,881
973,1340,957
975,1013,929
976,1635,849
977,1157,885
978,1156,886
979,1043,491
980,1051,967
982,1046,971
985,1276,687
989,8,557
990,710,953
994,1502,890
1000,1045,967
1002,1340,956
1003,1745,947
1004,1006,660
1005,1637,854
1008,1004,658
1009,1173,960
1011,1136,46
1012,1052,974
1014,1158,889
1015,1161,891
1016,1048,979
1018,1423,502
1019,566,1007
1022,688,903
1023,1046,974
1026,895,718
1028,1055,971
1029,1021,433
1031,1054,973
1032,1106,1025
1033,1046,971
1037,1160,889
1038,948,438
1039,953,437
1044,1160,889
1046,1163,887
1047,1165,889
1048,1164,889
1049,957,438
1052,1339,490
1055,1146,469
1056,1146,462
1057,1058,968
1058,1113,1021
1062,1149,426
1065,769,940
1068,1057,964
1070,54,762
1071,929,683
1073,1162,882
1075,826,46
1077,1051,964
1082,1021,429
1084,1053,962
1085,1051,963
1086,1156,880
1088,1046,963
1089,509,709
1090,511,710
1091,1156,879
1093,1153,879
1098,1047,961
1100,846,465
1102,821,47
1104,1149,879
1112,567,570
1119,1045,963
1123,823,48
1124,645,666
1125,1040,965
1126,1497,888
1129,502,952
1131,696,687
1136,595,978
1143,1154,887
1148,820,46
1149,1154,881
1155,508,197
1160,1157,884
1161,1156,882
1180,712,456
1185,650,662
1186,377,956
1187,859,148
1190,820,48
1191,1048,962
1193,742,493
1199,1403,299
1200,745,457
1201,748,453
1202,747,450
1205,826,46
1206,825,48
1208,379,958
1212,490,899
1213,1051,964
1216,756,478
1220,1157,887
1221,515,713
1222,1047,966
1224,752,398
1225,1053,961
1226,1267,428
1227,746,310
1229,743,250
1231,737,195
1235,535,854
1240,397,832
1241,1119,928
1243,533,850
1245,1047,964
1246,1047,964
1247,892,709
1248,1747,944
1249,1746,944
1250,823,48
1251,1202,650
1254,100,904
1258,819,42
1259,1192,522
1260,553,52
1261,1160,881
1262,539,953
1265,1102,12
1267,1156,880
1269,1051,961
1270,976,415
1277,552,47
1279,798,685
1283,733,684
1286,550,49
1287,550,49
1288,549,51
1290,1050,963
1292,49,759
1296,1169,953
1297,1050,961
1302,1048,964
1303,178,831
1305,946,435
1306,847,687
1311,477,288
1314,947,437
1315,1156,883
1320,874,423
1324,1095,212
1338,838,841
1339,1045,969
1346,1052,965
1355,1045,969
1356,1045,967
1360,1375,541
1363,181,835
1368,1047,972
1370,1434,447
1371,1216,657
1374,1045,969
1376,1463,441
1377,1052,965
1378,1051,964
1386,825,49
1387,533,854
1388,1513,532
1389,1045,969
1390,1120,935
1392,824,52
1393,826,51
1394,1538,593
1395,1539,582
1396,532,856
1405,947,441
1408,1589,503
1413,694,731
1414,691,730
1415,1157,889
1419,525,895
1420,1627,557
1428,1045,969
1436,1050,964
1438,1173,959
1439,768,899
1442,1014,429
1444,999,650
1445,1047,962
1446,1047,963
1447,928,424
1450,1167,952
1454,1148,878
1455,1003,468
1459,927,425
1460,1628,1001
1461,1866,926
1462,822,48
1463,821,48
1464,550,52
1465,177,831
1466,235,604
1468,1741,946
1469,1172,898
1470,1043,968
1472,1156,888
1478,822,49
1479,175,834
1480,1742,947
1483,1269,684
1485,818,47
1486,857,154
1487,821,50
1489,1042,967
1491,821,49
1492,1118,934
1493,819,50
1494,391,840
1495,846,70
1498,1271,468
1500,1153,889
1502,808,496
1505,702,693
1508,685,898
1510,824,50
1523,945,436
1525,1050,972
1528,1047,974
1530,1018,433
1532,1159,886
1533,1154,884
1534,1047,972
1536,188,616
1539,946,442
1543,1310,547
1564,1747,951
1565,1749,949
1567,1051,973
1569,1642,853
1570,827,53
1573,1159,888
1574,761,881
1576,1052,972
1581,512,719
1587,984,449
1590,1014,432
1605,396,847
1606,396,845
1611,1049,974
1612,824,50
1615,1163,893
1618,1161,887
1620,1048,975
1622,1260,1023
1623,1162,891
1624,828,52
1626,1236,531
1635,1223,534
1636,1221,529
1639,1219,508
1640,866,515
1643,823,52
1644,824,52
1653,1052,968
1654,1050,969
1659,845,689
1663,1044,444
1672,727,688
1674,551,53
1676,1114,482
1677,1050,964
1678,709,954
1680,859,1030
1682,1135,411
1683,1138,405
1685,1130,314
1686,1150,378
1696,986,563
1698,1054,495
1720,819,47
1721,821,46
1722,820,46
1725,1152,886
1734,820,46
1735,1456,892
1738,1013,398
1740,177,830
1741,1051,960
1752,844,889
1753,1051,960
1754,1050,960
1755,1500,882
1757,1159,879
1758,1050,956
1759,821,40
1760,1041,955
1762,1154,877
1764,1170,888
1765,1152,873
1766,1152,874
1767,1152,877
1768,1040,448
1769,1089,952
1771,1143,948
1773,284,768
1774,1047,960
1779,817,39
1780,1039,959
1782,1010,428
1783,1095,1002
1785,1452,905
1786,1150,877
1795,1154,872
1796,533,948
1797,1042,960
1798,1044,958
1799,390,830
1800,927,418
1802,821,43
1803,1043,962
1804,1048,963
1806,1336,947
1807,1070,476
1809,599,974
1810,823,48
1812,1051,964
1813,1051,964
1817,1156,882
1823,1152,484
1830,1006,651
1831,827,47
1834,1160,881
1838,825,48
1839,1334,938
1840,1333,939
1844,822,49
1845,179,833
1846,632,73
1847,1124,935
1848,1122,935
1849,1052,968
1850,829,689
1851,689,987
1852,1014,405
1855,386,887
1868,597,343
1874,105,910
1875,1051,970
1876,962,956
1877,1056,965
1878,518,716
1879,1111,1021
1881,1057,964
1882,1165,886
1883,1054,964
1884,1053,966
1886,272,839
1888,1159,888
1889,1162,886
1890,823,46
1891,1158,879
1892,1052,961
1893,1051,961
1897,640,70
1899,1015,396
1903,1158,882
1904,1160,878
1905,1162,879
1907,1472,1045
1909,1048,964
1910,1141,1062
1911,1053,964
1913,1048,966
1915,1143,1065
1917,404,833
1924,1049,972
1929,954,439
1932,1722,909
1935,830,53
1937,829,52
1938,828,52
1939,829,52
1945,1754,950
1948,1051,975
1949,1052,974
1950,188,839
1951,523,666
1954,1022,437
1981,662,518
1984,1131,692
1991,1023,442
1998,979,420
2021,934,555
2047,1417,392
2049,1369,375
2051,1017,880
2055,1198,340
2056,882,618
2057,1134,333
2058,877,616
2059,1070,320
2060,877,618
2061,1003,304
2063,1055,978
2064,895,264
2066,763,231
2073,1017,444
2077,380,840
2080,948,438
2134,1168,477
2140,1166,477
2142,1046,467
2146,944,692
2147,630,696
2151,1048,411
2154,824,56
2163,1067,455
2164,1039,463
2165,1015,472
2172,889,538
2174,864,558
2175,954,410
2176,842,575
2179,817,564
2180,813,556
2182,804,538
2195,829,61
2199,788,478
2210,933,388
2211,948,384
2214,1625,977
2221,1409,937
2224,1309,918
2225,1314,919
2226,1251,915
2227,1251,916
2235,1006,892
2237,882,894
2242,710,899
2245,605,899
2246,606,902
2247,570,905
2249,538,909
2253,1882,423
2254,1210,527
2256,1586,416
2265,1108,469
2266,1077,477
2268,1018,493
2274,878,555
2307,1058,980
2308,186,846
2315,378,1029
2321,271,955
2322,272,956
2329,709,637
2334,1148,533
2337,981,480
2344,1022,445
2347,834,60
2348,832,61
2364,829,60
2381,830,63
2382,830,63
2385,921,513
2412,987,449
2418,832,63
2423,1185,913
2426,931,699
2431,609,994
2434,1757,962
2441,834,64
2449,982,411
2469,1188,483
2472,987,463
2479,475,207
2480,981,414
2485,1194,484
2504,1160,527
2553,831,64
2554,1024,443
2559,11,839
2561,1023,443
2565,779,554
2581,649,705
2584,620,698
2585,928,615
2590,831,64
2591,831,64
2595,832,63
2613,7,576
2614,13,578
2628,9,597
2642,13,749
2648,1024,442
2676,8,614
